gen,sid,seed,split,stepping_speed,body_speed_shortfall,foot_sliding,ground_contact_ratio,contact_streak,path_straightness,duration_sec,wants_to_travel,wants_to_stay,intent_unclear,is_mdm,is_motiongpt,is_momask,mm_u000,mm_u025,mm_u050,mm_u075,mm_u100,mm_u125,mm_u150,mm_u200
mdm,014347,20554609,calib,0.000808,-0.007536,0.007833883372829278,1.0,1.0,1.0,9.8,0,1,0,1,0,0,2.3315,2.3376,2.3624,2.3744,2.3658,2.3364,2.2876,2.2028
mdm,014347,20554610,calib,0.001167,-0.00717,0.007849263476054646,1.0,1.0,1.0,9.8,0,1,0,1,0,0,2.4626,2.4515,2.4563,2.4477,2.4252,2.3875,2.3334,2.2334
mdm,014395,20555608,holdout,0.005915,-0.002629,0.0060122951765408566,0.9306,0.62037,0.9998,5.4,0,1,0,1,0,0,4.3627,4.4339,4.5487,4.6896,4.8508,5.0215,5.1755,5.3726
mdm,014395,20555609,holdout,0.004635,-0.00367,0.0069792387058168785,0.9907,0.66046,0.9999,5.4,0,1,0,1,0,0,3.8861,3.9139,4.0818,4.2401,4.3947,4.5781,4.7486,5.0881
mdm,014395,20555610,holdout,0.003258,-0.005051,0.009304333986773557,1.0,1.0,1.0,5.4,0,1,0,1,0,0,4.9368,4.9322,5.0102,5.1075,5.2116,5.3036,5.4041,5.5876
mdm,014416,20556608,holdout,0.003312,-0.005036,0.007947272942974246,1.0,1.0,0.9998,9.8,0,1,0,1,0,0,2.7468,2.7591,2.9093,3.0722,3.0799,3.1309,3.2876,3.9572
mdm,014416,20556609,holdout,0.001756,-0.006591,0.007665460428029717,1.0,1.0,1.0,9.8,0,1,0,1,0,0,3.2672,3.3313,3.5136,3.7101,3.7128,3.81,4.0334,4.8978
mdm,014416,20556610,holdout,0.003244,-0.005107,0.00786396900324991,1.0,1.0,0.9998,9.8,0,1,0,1,0,0,2.865,2.8541,2.9842,3.1203,3.0997,3.1276,3.2689,3.8867
mdm,014506,20557608,holdout,0.049003,0.039218,0.008328756084013197,0.276,0.07885,0.9999,4.8,1,0,0,1,0,0,5.8129,4.362,3.1648,2.5684,2.619,2.9201,3.2081,3.5221
mdm,014506,20557609,holdout,0.061245,0.050726,0.029553111124902016,0.7396,0.0925,0.9997,4.8,1,0,0,1,0,0,3.1299,2.4394,2.5944,3.0161,3.3828,3.5849,3.6023,3.4163
mdm,014506,20557610,holdout,0.011287,0.002401,0.0028286344243451363,0.4323,0.43229,0.9998,4.8,1,0,0,1,0,0,6.9473,6.7927,6.6422,6.4282,6.0792,5.7508,5.5099,5.1289
mdm,014565,20558608,holdout,0.034719,0.025112,0.01581729802310686,0.74,0.1644,0.9966,5.0,1,0,0,1,0,0,7.8471,7.4875,7.4119,7.3604,7.2026,6.9956,6.7567,6.3273
mdm,014565,20558609,holdout,0.046628,0.036789,0.021360280142447535,0.73,0.1217,0.9963,5.0,1,0,0,1,0,0,7.6215,7.3889,6.9347,6.3223,5.769,5.2993,4.9163,4.4449
mdm,014565,20558610,holdout,0.044285,0.034307,0.019303857863941416,0.68,0.1236,0.9965,5.0,1,0,0,1,0,0,7.7161,7.4846,7.1073,6.5264,5.9563,5.5361,5.3122,5.2164
mdm,014574,20559608,calib,0.046297,0.035989,0.024663997931805966,0.7454,0.09935,0.9997,5.4,1,0,0,1,0,0,5.7505,5.3679,4.8753,4.3106,3.8926,3.623,3.3888,2.9961
mdm,014574,20559609,calib,0.019778,0.01021,0.0056808458383963405,0.4028,0.16111,0.9998,5.4,1,0,0,1,0,0,7.6482,6.8665,5.6112,4.5928,3.8127,3.4753,3.4986,3.6262
mdm,014574,20559610,calib,0.043118,0.033201,0.0178059760533983,0.7546,0.09435,0.9997,5.4,1,0,0,1,0,0,5.7522,5.5206,5.2109,4.8931,4.4881,4.0102,3.5239,2.8113
motiongpt,000021,20260608,calib,0.060289,-0.002586,0.007793836567140378,0.625,0.04807,0.1935,8.8,1,0,0,0,1,0,1.9143,1.9815,2.0765,2.1947,2.3446,2.5224,2.7019,3.1648
motiongpt,000021,20260609,calib,0.073717,-0.002822,0.009081666989502067,0.5938,0.0371,0.0743,8.8,1,0,0,0,1,0,1.2542,1.2347,1.2301,1.2414,1.2673,1.3127,1.3869,1.6361
motiongpt,000021,20260610,calib,0.052322,0.005095,0.008715986741615837,0.7528,0.0579,0.1549,8.8,1,0,0,0,1,0,1.8379,1.881,1.9454,2.0348,2.1421,2.2657,2.4461,3.0347
motiongpt,000067,20261608,holdout,0.03597,-0.005447,0.006041457596144886,0.7411,0.14821,0.9844,5.6,1,0,0,0,1,0,6.3558,6.3646,6.3475,6.2655,6.1006,5.8503,5.5185,4.5959
motiongpt,000067,20261609,holdout,0.009356,-0.023156,0.0009326544634029414,0.3073,0.30729,0.9832,4.8,1,0,0,0,1,0,4.1797,4.224,4.2206,4.165,4.0632,3.9164,3.7283,3.2862
motiongpt,000067,20261610,holdout,0.029885,0.001618,0.008357878168692398,0.8333,0.20833,0.7815,6.0,1,0,0,0,1,0,2.9469,3.0371,3.1556,3.1691,2.8268,2.4758,2.5619,2.9834
motiongpt,000073,20262608,holdout,0.075138,-0.006685,0.009248598008072555,0.5481,0.06452,0.3631,5.2,1,0,0,0,1,0,5.7812,5.8,5.805,5.7936,5.7736,5.7448,5.7112,5.6062
motiongpt,000073,20262609,holdout,0.075138,-0.006685,0.009248598008072555,0.5481,0.06452,0.3631,5.2,1,0,0,0,1,0,5.7812,5.8,5.805,5.7936,5.7736,5.7448,5.7112,5.6062
motiongpt,000073,20262610,holdout,0.075138,-0.006685,0.009248598008072555,0.5481,0.06452,0.3631,5.2,1,0,0,0,1,0,5.7812,5.8,5.805,5.7936,5.7736,5.7448,5.7112,5.6062
motiongpt,000153,20263608,calib,0.003054,0.002448,0.0026831298073255105,1.0,1.0,0.3003,3.8,0,0,1,0,1,0,1.9295,1.9294,1.9267,1.9219,1.915,1.9067,1.8969,1.8711
motiongpt,000153,20263609,calib,0.003054,0.002448,0.0026831298073255105,1.0,1.0,0.3003,3.8,0,0,1,0,1,0,1.9295,1.9294,1.9267,1.9219,1.915,1.9067,1.8969,1.8711
motiongpt,000153,20263610,calib,0.01653,0.005544,0.005116277307671682,0.7,0.28,0.2868,3.0,0,0,1,0,1,0,2.4018,2.0855,1.8288,1.6397,1.5223,1.4804,1.5166,1.9699
motiongpt,000160,20264608,holdout,0.003906,0.002767,0.0031892654669803486,0.9766,0.65102,0.8949,6.4,0,0,1,0,1,0,1.7878,1.8186,1.8458,1.8648,1.8686,1.8647,1.8562,1.8224
motiongpt,000160,20264609,holdout,0.002423,0.001607,0.0023425601777297073,1.0,1.0,0.9233,6.4,0,0,1,0,1,0,1.6204,1.6363,1.6526,1.6677,1.682,1.6926,1.7012,1.7128
motiongpt,000160,20264610,holdout,0.006695,0.00114,0.00349246885164021,0.9727,0.48633,0.6923,6.4,0,0,1,0,1,0,2.1694,2.1007,2.038,1.9934,1.9372,1.9083,1.9148,2.0252
motiongpt,000246,20265608,holdout,0.027811,0.005386,0.0071111799638416484,0.8036,0.10714,0.6603,9.8,1,0,0,0,1,0,2.1959,2.3145,2.4715,2.6603,3.0316,3.6572,4.4465,6.0953
motiongpt,000246,20265609,holdout,0.010234,0.003309,0.00422765994513832,0.9375,0.625,0.4691,4.8,1,0,0,0,1,0,14.0343,14.0484,14.0569,14.0619,14.0684,14.0726,14.076,14.0718
motiongpt,000246,20265610,holdout,0.027847,0.005521,0.007160942536863469,0.7995,0.11422,0.6564,9.6,1,0,0,0,1,0,2.1854,2.2981,2.455,2.6745,3.0899,3.7545,4.5479,6.1729
motiongpt,000265,20266608,calib,0.009299,0.00874,0.007839218793315712,1.0,1.0,0.5536,2.4,0,1,0,0,1,0,1.763,1.766,1.775,1.7875,1.7978,1.8074,1.8183,1.8461
motiongpt,000265,20266609,calib,0.00604,0.005798,0.005196820890892838,1.0,1.0,0.4866,2.2,0,1,0,0,1,0,1.4861,1.4766,1.4643,1.4489,1.4306,1.4084,1.3823,1.3252
motiongpt,000265,20266610,calib,0.005151,0.00498,0.0044626188899688415,1.0,1.0,0.3588,2.4,0,1,0,0,1,0,1.3842,1.379,1.3741,1.3677,1.3599,1.3511,1.3416,1.3217
motiongpt,000299,20267608,calib,0.032517,0.004487,0.0072600642940329465,0.892,0.29739,0.9638,4.4,1,0,0,0,1,0,0.6505,0.6014,0.597,0.6687,0.867,1.1595,1.6144,2.1892
motiongpt,000299,20267609,calib,0.032517,0.004487,0.0072600642940329465,0.892,0.29739,0.9638,4.4,1,0,0,0,1,0,0.6505,0.6014,0.597,0.6687,0.867,1.1595,1.6144,2.1892
motiongpt,000299,20267610,calib,0.034775,0.00353,0.006970044312488309,0.858,0.24511,0.974,4.4,1,0,0,0,1,0,0.9002,0.8658,0.869,0.9833,1.1804,1.3591,1.5502,2.0264
motiongpt,000304,20268608,holdout,0.016348,0.003,0.006639942596867824,0.9592,0.38367,0.554,9.8,1,0,0,0,1,0,11.9874,11.9044,11.8714,11.8782,11.9044,11.9662,12.0144,12.1136
motiongpt,000304,20268609,holdout,0.016348,0.003,0.006639942596867824,0.9592,0.38367,0.554,9.8,1,0,0,0,1,0,11.9874,11.9044,11.8714,11.8782,11.9044,11.9662,12.0144,12.1136
motiongpt,000304,20268610,holdout,0.040603,0.003125,0.011235997537655702,0.824,0.09153,0.2088,9.8,1,0,0,0,1,0,8.9262,8.869,8.8286,8.8205,8.8679,8.9478,9.0818,9.1512
motiongpt,000374,20269608,holdout,0.016349,-0.004329,0.0041974019985056565,0.8682,0.21703,0.9696,7.4,1,0,0,0,1,0,2.0745,2.0657,2.0761,2.1313,2.2434,2.391,2.5723,2.9886
motiongpt,000374,20269609,holdout,0.020754,-0.002082,0.004924792614783356,0.8818,0.19595,0.9786,7.4,1,0,0,0,1,0,1.4667,1.4646,1.5075,1.6261,1.8659,2.3083,2.9802,4.8668
motiongpt,000374,20269610,holdout,0.017962,-0.002054,0.004577489655394869,0.8878,0.19731,0.9696,7.8,1,0,0,0,1,0,1.5632,1.54,1.5471,1.6063,1.765,2.0532,2.5185,3.9782
motiongpt,000419,20270608,calib,0.001983,0.00121,0.0018392041383572394,1.0,1.0,0.9702,9.2,0,0,1,0,1,0,6.2115,6.1978,6.1832,6.17,6.1586,6.1473,6.1364,6.1147
motiongpt,000419,20270609,calib,0.002448,0.001612,0.0022478351747955943,1.0,1.0,0.9756,9.8,0,0,1,0,1,0,5.2205,5.2064,5.1938,5.182,5.173,5.1651,5.1576,5.145
motiongpt,000419,20270610,calib,0.002093,0.001156,0.002079840850280119,1.0,1.0,0.93,9.8,0,0,1,0,1,0,3.9336,3.9053,3.8772,3.8498,3.823,3.798,3.775,3.7336
motiongpt,000486,20271608,holdout,0.028174,0.005801,0.010012032629920118,0.8516,0.13099,0.2614,9.6,1,0,0,0,1,0,5.3069,5.2444,5.1754,5.1306,5.1231,5.1911,5.3284,5.724
motiongpt,000486,20271609,holdout,0.013801,0.004713,0.006499774999594008,0.9592,0.38367,0.8335,9.8,1,0,0,0,1,0,4.5447,4.5832,4.6376,4.7533,4.904,5.0284,5.072,5.1347
motiongpt,000486,20271610,holdout,0.052974,-0.002045,0.007775441121046628,0.7308,0.14615,0.9833,2.6,1,0,0,0,1,0,7.0167,7.0273,7.0154,6.9728,6.8913,6.7934,6.6452,6.3113
motiongpt,000629,20272608,holdout,0.028627,0.006496,0.011614157716105505,0.9617,0.38469,0.2157,9.8,1,0,0,0,1,0,3.0151,3.1551,3.4204,3.7367,4.1221,4.4676,4.6055,4.3887
motiongpt,000629,20272609,holdout,0.018016,-0.009201,0.002652555442514498,0.3393,0.11311,0.1038,9.8,1,0,0,0,1,0,5.626,5.6398,5.6226,5.581,5.5108,5.4359,5.3497,5.1884
motiongpt,000629,20272610,holdout,0.027133,0.0063,0.008686160506533307,0.8903,0.14837,0.3512,9.8,1,0,0,0,1,0,1.1775,1.1819,1.2129,1.2984,1.5066,1.8218,2.2204,3.0469
motiongpt,000633,20273608,calib,0.002217,0.001179,0.0021395598688992196,1.0,1.0,0.844,9.6,0,1,0,0,1,0,1.2873,1.2909,1.2955,1.302,1.3106,1.3208,1.3329,1.3636
motiongpt,000633,20273609,calib,0.002217,0.001179,0.0021395598688992196,1.0,1.0,0.844,9.6,0,1,0,0,1,0,1.2873,1.2909,1.2955,1.302,1.3106,1.3208,1.3329,1.3636
motiongpt,000633,20273610,calib,0.005832,0.003741,0.003939584168806056,0.8827,0.35306,0.3679,9.8,0,1,0,0,1,0,4.6452,4.6025,4.5901,4.6032,4.6369,4.6827,4.7382,4.8628
motiongpt,000680,20274608,calib,0.002435,0.001689,0.002330979313548992,1.0,1.0,0.9915,9.6,0,0,1,0,1,0,6.0167,6.0234,6.0303,6.0361,6.0379,6.0375,6.0357,6.0265
motiongpt,000680,20274609,calib,0.002681,0.001763,0.0022054275697114055,1.0,1.0,0.9223,9.8,0,0,1,0,1,0,4.9461,4.9483,4.9445,4.9344,4.9155,4.8881,4.8527,4.7669
motiongpt,000680,20274610,calib,0.002871,0.002013,0.0026541272587864116,1.0,1.0,0.5332,9.8,0,0,1,0,1,0,4.5003,4.4841,4.477,4.4761,4.4805,4.4887,4.5032,4.5418
motiongpt,000687,20275608,calib,0.07461,0.004229,0.008660351921181102,0.6429,0.11696,0.9987,2.8,1,0,0,0,1,0,5.9906,5.9949,5.9949,5.99,5.9782,5.9656,5.9613,5.9336
motiongpt,000687,20275609,calib,0.021839,-0.000259,0.004869381580402354,0.6071,0.40482,0.6221,2.8,1,0,0,0,1,0,5.1396,4.9483,4.7777,4.6313,4.474,4.3191,4.2356,4.1124
motiongpt,000687,20275610,calib,0.026708,-0.020178,0.00409999953977713,0.4286,0.21429,0.995,2.8,1,0,0,0,1,0,4.9948,5.0836,5.1472,5.1769,5.1608,5.1101,5.0121,4.6081
motiongpt,000710,20276608,holdout,0.02923,0.003931,0.0077938871534402945,0.8712,0.14523,0.1666,6.6,1,0,0,0,1,0,4.8048,4.7793,4.7276,4.6767,4.6465,4.6353,4.6006,4.8929
motiongpt,000710,20276609,holdout,0.037096,-0.000541,0.0077422410191139695,0.7917,0.13194,0.9862,5.4,1,0,0,0,1,0,2.7555,2.7241,2.6836,2.6304,2.5689,2.4987,2.6371,4.0562
motiongpt,000710,20276610,holdout,0.037096,-0.000541,0.0077422410191139695,0.7917,0.13194,0.9862,5.4,1,0,0,0,1,0,2.7555,2.7241,2.6836,2.6304,2.5689,2.4987,2.6371,4.0562
motiongpt,000759,20277608,calib,0.006097,-0.002411,0.0020730803201438296,0.6307,0.63068,0.89,4.4,0,0,1,0,1,0,6.8715,6.9137,6.9849,7.0858,7.1767,7.2641,7.3598,7.5647
motiongpt,000759,20277609,calib,0.028678,-0.001372,0.007099210160786342,0.8807,0.25159,0.9661,4.4,0,0,1,0,1,0,3.7863,3.7974,3.8553,4.0213,4.3844,5.0738,6.1636,7.776
motiongpt,000759,20277610,calib,0.006492,-0.00331,0.0021128586051977175,0.6534,0.65341,0.8195,4.4,0,0,1,0,1,0,7.0327,6.9181,6.8196,6.7348,6.6668,6.6164,6.567,6.5133
motiongpt,000792,20278608,calib,0.004033,0.003278,0.0031942027156494973,1.0,1.0,0.9405,9.8,0,0,1,0,1,0,3.2814,3.2734,3.2622,3.249,3.2331,3.216,3.1985,3.1661
motiongpt,000792,20278609,calib,0.046063,-0.003877,0.003078804110552605,0.5457,0.07274,0.9181,8.2,0,0,1,0,1,0,11.1013,11.1098,11.1094,11.0703,10.9576,10.7569,10.4696,10.0119
motiongpt,000792,20278610,calib,0.003246,0.0023,0.0029492205854377905,1.0,1.0,0.6994,9.6,0,0,1,0,1,0,1.4831,1.4659,1.4534,1.4434,1.435,1.4232,1.4143,1.4003
motiongpt,000872,20279608,calib,0.01001,0.003275,0.005439420299886998,1.0,1.0,0.9171,3.2,0,0,1,0,1,0,1.4241,1.5738,1.9088,2.2525,2.3876,2.2438,1.909,1.4669
motiongpt,000872,20279609,calib,0.01095,0.003361,0.006500033473983796,1.0,1.0,0.9707,2.8,0,0,1,0,1,0,1.5845,1.6299,1.6754,1.7629,1.8656,1.6871,1.4848,1.4782
motiongpt,000872,20279610,calib,0.009989,0.003098,0.006384528079344423,1.0,1.0,0.9582,3.0,0,0,1,0,1,0,1.4445,1.484,1.5809,1.7312,1.8916,1.88,1.6583,1.5399
motiongpt,000904,20280608,holdout,0.04809,-0.015023,0.012316838306897669,0.6625,0.07794,0.0548,8.0,1,0,0,0,1,0,1.1155,1.1054,1.0504,0.9702,0.9813,1.2173,1.6372,2.3328
motiongpt,000904,20280609,holdout,0.04809,-0.015023,0.012316838306897669,0.6625,0.07794,0.0548,8.0,1,0,0,0,1,0,1.1155,1.1054,1.0504,0.9702,0.9813,1.2173,1.6372,2.3328
motiongpt,000904,20280610,holdout,0.008193,0.005715,0.0031452859898805363,0.5312,0.2125,0.152,9.6,1,0,0,0,1,0,11.368,11.3219,11.2081,11.0468,10.8623,10.6682,10.4898,10.149
motiongpt,001152,20281608,holdout,0.010781,0.004955,0.006278953326629562,0.8125,0.27088,0.0559,4.0,0,0,1,0,1,0,8.9854,9.0068,9.0073,8.9801,8.9351,8.8969,8.8601,8.7755
motiongpt,001152,20281609,holdout,0.007648,0.00369,0.004235339062826293,0.9408,0.62724,0.2438,3.8,0,0,1,0,1,0,9.0033,8.9972,8.9903,8.9833,8.9775,8.9706,8.9637,8.9438
motiongpt,001152,20281610,holdout,0.010417,0.005991,0.006002712972563777,0.6522,0.09315,0.0751,4.6,0,0,1,0,1,0,9.5677,9.5948,9.6121,9.6147,9.6009,9.5712,9.5287,9.4126
motiongpt,001215,20282608,calib,0.010994,0.004546,0.006260196508871403,1.0,1.0,0.0581,3.6,0,0,1,0,1,0,3.656,3.6588,3.6694,3.6878,3.7177,3.75,3.7947,3.9105
motiongpt,001215,20282609,calib,0.024399,0.003739,0.006173190008608245,0.6389,0.1825,0.8964,3.6,0,0,1,0,1,0,4.8258,4.7945,4.7633,4.7557,4.7656,4.7807,4.7887,4.8092
motiongpt,001215,20282610,calib,0.014654,0.004736,0.007454418820769949,1.0,1.0,0.405,3.6,0,0,1,0,1,0,5.2749,5.0704,4.8086,4.4849,4.2552,4.1042,3.9991,3.9484
motiongpt,001225,20283608,calib,0.041133,0.002687,0.008451581494374522,0.85,0.425,0.9943,1.0,1,0,0,0,1,0,7.0324,6.8406,6.6195,6.4226,6.2284,6.0014,5.9056,6.3804
motiongpt,001225,20283609,calib,0.040533,0.006682,0.011264696436519471,0.8618,0.17237,0.9905,3.8,1,0,0,0,1,0,2.7531,2.9559,3.3051,3.784,4.3265,4.9001,6.2403,8.175
motiongpt,001225,20283610,calib,0.039929,0.006695,0.008372855627481761,0.8092,0.17987,0.9775,3.8,1,0,0,0,1,0,2.6925,2.7615,2.9139,2.9426,2.8011,3.8535,5.6316,7.5465
motiongpt,001249,20284608,holdout,0.011707,0.00281,0.006069248853215529,0.9917,0.66108,0.8422,6.0,0,0,1,0,1,0,4.126,3.8715,3.4023,3.2424,4.7544,6.567,7.452,8.4677
motiongpt,001249,20284609,holdout,0.011707,0.00281,0.006069248853215529,0.9917,0.66108,0.8422,6.0,0,0,1,0,1,0,4.126,3.8715,3.4023,3.2424,4.7544,6.567,7.452,8.4677
motiongpt,001249,20284610,holdout,0.011655,0.002766,0.006050862992676742,0.9917,0.66108,0.8593,6.0,0,0,1,0,1,0,4.573,4.316,3.8609,3.7596,5.239,6.8873,7.691,8.6164
motiongpt,001270,20285608,holdout,0.019701,0.007063,0.00776625393348095,0.8598,0.34394,0.0987,6.6,1,0,0,0,1,0,8.0459,7.9951,7.9176,7.9331,8.2287,8.6306,9.089,9.6965
motiongpt,001270,20285609,holdout,0.019701,0.007063,0.00776625393348095,0.8598,0.34394,0.0987,6.6,1,0,0,0,1,0,8.0459,7.9951,7.9176,7.9331,8.2287,8.6306,9.089,9.6965
motiongpt,001270,20285610,holdout,0.019701,0.007063,0.00776625393348095,0.8598,0.34394,0.0987,6.6,1,0,0,0,1,0,8.0459,7.9951,7.9176,7.9331,8.2287,8.6306,9.089,9.6965
motiongpt,001347,20286608,calib,0.050931,-0.000182,0.007325382781215761,0.6985,0.19956,0.9912,3.4,0,0,1,0,1,0,1.9913,1.9516,1.9364,1.9686,2.04,2.1821,2.3634,3.0647
motiongpt,001347,20286609,calib,0.041944,-0.000213,0.007288059982066877,0.6944,0.23153,0.9843,3.6,0,0,1,0,1,0,3.5455,3.5092,3.5056,3.5251,3.5604,3.5941,3.6388,3.7957
motiongpt,001347,20286610,calib,0.046415,0.00357,0.007726001253842007,0.6776,0.16947,0.988,3.8,0,0,1,0,1,0,2.5022,2.6013,2.7345,2.8965,3.17,3.5102,3.8666,4.7817
motiongpt,001349,20287608,calib,0.003164,0.001152,0.002144766429090691,1.0,1.0,0.1753,9.4,0,0,1,0,1,0,4.8413,4.8422,4.8426,4.842,4.8414,4.8407,4.8397,4.8382
motiongpt,001349,20287609,calib,0.020355,0.006288,0.007014984958877992,0.9311,0.18622,0.5356,9.8,0,0,1,0,1,0,8.7969,8.6468,8.4175,8.092,7.7771,7.4748,7.164,6.9791
motiongpt,001349,20287610,calib,0.006303,0.002692,0.004640305025748435,1.0,1.0,0.4185,9.6,0,0,1,0,1,0,4.7837,4.7948,4.8114,4.8349,4.8624,4.896,4.9347,5.0278
motiongpt,001614,20288608,holdout,0.028121,0.001808,0.009927152551766483,0.8919,0.16216,0.9753,7.4,1,0,0,0,1,0,1.7617,1.8256,1.9509,2.2261,2.7655,3.6941,4.6111,6.0701
motiongpt,001614,20288609,holdout,0.028121,0.001808,0.009927152551766483,0.8919,0.16216,0.9753,7.4,1,0,0,0,1,0,1.7617,1.8256,1.9509,2.2261,2.7655,3.6941,4.6111,6.0701
motiongpt,001614,20288610,holdout,0.029488,0.001874,0.010042283277308507,0.8919,0.16216,0.9806,7.4,1,0,0,0,1,0,1.7928,1.8468,1.9733,2.2762,2.8212,3.8411,4.8116,6.2077
motiongpt,001617,20289608,holdout,0.035094,-0.00354,0.006979393234129523,0.724,0.0762,0.3583,9.6,1,0,0,0,1,0,2.048,2.0602,2.0981,2.153,2.243,2.3898,2.5724,2.9623
motiongpt,001617,20289609,holdout,0.055584,-0.000237,0.017635834609701785,0.7704,0.06699,0.0763,9.8,1,0,0,0,1,0,5.173,5.3502,5.618,5.8944,6.0781,6.1025,6.0108,5.9895
motiongpt,001617,20289610,holdout,0.084224,-0.015614,0.0064452503528953506,0.4115,0.06333,0.9959,4.8,1,0,0,0,1,0,5.9642,6.0427,6.1062,6.1638,6.215,6.2258,6.2236,6.204
motiongpt,001723,20290608,calib,0.012586,0.000703,0.0029585674158066713,0.4464,0.44643,0.9047,4.2,0,0,1,0,1,0,1.2192,1.0434,1.1878,1.4874,1.8305,1.9044,1.8373,1.7774
motiongpt,001723,20290609,calib,0.00888,-0.002794,0.002127874440064642,0.4286,0.42857,0.9179,4.2,0,0,1,0,1,0,1.2795,1.189,1.4794,1.8626,2.2776,2.7121,2.9495,2.8254
motiongpt,001723,20290610,calib,0.011813,-0.000432,0.002541729136620087,0.4342,0.43421,0.9524,3.8,0,0,1,0,1,0,1.0204,1.0584,1.1198,1.2254,1.5036,1.7061,1.7079,1.6466
motiongpt,001759,20291608,holdout,0.014908,0.003922,0.004862741815571331,0.9375,0.46875,0.3302,4.8,0,0,1,0,1,0,5.2591,5.2587,5.2067,5.1577,5.0773,4.902,4.6382,3.878
motiongpt,001759,20291609,holdout,0.025249,0.001315,0.010451597974485725,0.9062,0.25896,0.0668,4.8,0,0,1,0,1,0,6.1597,6.1888,6.2152,6.2691,6.4344,6.5948,6.6872,6.5496
motiongpt,001759,20291610,holdout,0.046694,0.000948,0.006031779628948286,0.6302,0.11458,0.0876,4.8,0,0,1,0,1,0,10.3993,10.3433,10.2788,10.1962,10.0911,9.9248,9.6669,9.0188
motiongpt,001801,20292608,holdout,0.002909,0.002154,0.0023780890119824674,1.0,1.0,0.949,9.4,0,0,1,0,1,0,7.4927,7.5076,7.5257,7.5436,7.5601,7.5733,7.5835,7.5974
motiongpt,001801,20292609,holdout,0.006276,0.004189,0.005018626399671924,0.9818,0.49089,0.2185,9.6,0,0,1,0,1,0,9.9816,9.9364,9.8788,9.8255,9.7634,9.702,9.6259,9.4302
motiongpt,001801,20292610,holdout,0.003734,0.003142,0.0028439884091811763,1.0,1.0,0.8386,8.2,0,0,1,0,1,0,8.0613,8.0572,8.0544,8.0494,8.043,8.0351,8.0262,8.0065
motiongpt,001808,20293608,holdout,0.003538,0.001658,0.002555521792440859,1.0,1.0,0.7402,5.2,0,1,0,0,1,0,1.7695,1.7852,1.8026,1.8217,1.8434,1.8674,1.8929,1.9518
motiongpt,001808,20293609,holdout,0.001825,0.000995,0.002006235723750994,1.0,1.0,0.9673,5.2,0,1,0,0,1,0,2.2816,2.2869,2.2945,2.3011,2.3047,2.3008,2.2884,2.2372
motiongpt,001808,20293610,holdout,0.001825,0.000995,0.002006235723750994,1.0,1.0,0.9673,5.2,0,1,0,0,1,0,2.2816,2.2869,2.2945,2.3011,2.3047,2.3008,2.2884,2.2372
motiongpt,001888,20294608,holdout,0.027035,0.004953,0.009101132309424095,0.9306,0.23259,0.6775,5.4,1,0,0,0,1,0,12.7536,12.5316,12.1967,11.7954,11.4254,11.083,10.8177,10.6673
motiongpt,001888,20294609,holdout,0.014824,0.000548,0.0029614070220249588,0.4479,0.17917,0.4626,4.8,1,0,0,0,1,0,1.2782,1.23,1.1963,1.1838,1.1771,1.1606,1.1456,1.1463
motiongpt,001888,20294610,holdout,0.014914,0.007112,0.007720753855159913,0.9815,0.65435,0.5934,5.4,1,0,0,0,1,0,3.8398,3.8462,3.8456,3.8503,3.85,3.8405,3.8006,3.6842
motiongpt,001976,20295608,holdout,0.032741,-0.004916,0.00496051461886533,0.691,0.10632,0.0514,7.2,0,0,1,0,1,0,3.7715,3.7445,3.7111,3.6679,3.6199,3.5682,3.513,3.3614
motiongpt,001976,20295609,holdout,0.062627,0.002668,0.007237022821483123,0.6562,0.04861,0.1402,7.2,0,0,1,0,1,0,4.1936,4.1842,4.1652,4.1361,4.0977,4.0396,3.9588,3.7515
motiongpt,001976,20295610,holdout,0.051654,0.000209,0.009427154404616134,0.7257,0.0691,0.1589,7.2,0,0,1,0,1,0,2.7946,2.7349,2.629,2.4973,2.3416,2.1539,1.9791,1.7007
motiongpt,002009,20296608,calib,0.003816,0.003388,0.003094857068011462,1.0,1.0,0.9167,3.2,0,1,0,0,1,0,7.4119,7.4832,7.5666,7.6512,7.7367,7.8223,7.9035,8.0623
motiongpt,002009,20296609,calib,0.003816,0.003388,0.003094857068011462,1.0,1.0,0.9167,3.2,0,1,0,0,1,0,7.4119,7.4832,7.5666,7.6512,7.7367,7.8223,7.9035,8.0623
motiongpt,002009,20296610,calib,0.003746,0.00329,0.0029262497868784883,1.0,1.0,0.8892,3.2,0,1,0,0,1,0,7.3011,7.341,7.3933,7.4556,7.5187,7.583,7.6482,7.777
motiongpt,002171,20297608,calib,0.011858,0.002935,0.0032551177370091387,0.5577,0.37183,0.1638,5.2,0,1,0,0,1,0,1.1934,1.3884,1.5691,1.7505,1.9663,2.257,2.6334,3.2678
motiongpt,002171,20297609,calib,0.025421,-0.001661,0.0055306990621923026,0.83,0.2075,0.9441,5.0,0,1,0,0,1,0,13.7268,13.6555,13.5467,13.3698,13.0953,12.8575,12.6141,12.2058
motiongpt,002171,20297610,calib,0.011858,0.002935,0.0032551177370091387,0.5577,0.37183,0.1638,5.2,0,1,0,0,1,0,1.1934,1.3884,1.5691,1.7505,1.9663,2.257,2.6334,3.2678
