gen,sid,seed,foot_skate,path_gain_AFTER_ACTION,mm_orig,mm_corr,dmm,split
motiongpt,002741,20309610,0.006293,1.0103,3.2391,3.1949,-0.0442,calib
motiongpt,002761,20310608,0.004937,0.8305,1.2015,1.5193,0.3178,holdout
motiongpt,002761,20310609,0.004787,0.825,1.3054,1.7253,0.4198,holdout
motiongpt,002761,20310610,0.004787,0.825,1.3054,1.7253,0.4198,holdout
motiongpt,002770,20311608,0.006782,0.9526,1.6371,1.6613,0.0242,calib
motiongpt,002770,20311609,0.006782,0.9526,1.6371,1.6613,0.0242,calib
motiongpt,002770,20311610,0.007085,1.0288,5.5299,5.389,-0.1409,calib
motiongpt,002781,20312608,0.008686,0.7624,1.2864,1.6033,0.3169,holdout
motiongpt,002781,20312609,0.004424,0.8601,11.1181,11.1836,0.0655,holdout
motiongpt,002781,20312610,0.008488,0.7516,1.4534,1.8421,0.3887,holdout
motiongpt,002868,20313608,0.00316,1.1752,3.5421,3.6619,0.1198,calib
motiongpt,002868,20313609,0.00316,1.1752,3.5421,3.6619,0.1198,calib
motiongpt,002868,20313610,0.003663,1.05,6.2725,6.2252,-0.0473,calib
motiongpt,002928,20314608,0.004757,1.0115,11.531,11.6384,0.1074,calib
motiongpt,002928,20314609,0.005227,0.7981,2.4813,2.7217,0.2404,calib
motiongpt,002928,20314610,0.001664,0.994,10.2994,10.3013,0.0019,calib
motiongpt,003013,20315608,0.003809,2.6565,6.0217,5.9944,-0.0274,calib
motiongpt,003013,20315609,0.003809,2.6565,6.0217,5.9944,-0.0274,calib
motiongpt,003013,20315610,0.005274,2.0171,9.6398,9.5621,-0.0778,calib
motiongpt,003020,20316608,0.008764,0.8192,6.0328,5.6687,-0.3641,holdout
motiongpt,003020,20316609,0.002611,4.6033,4.6671,4.6701,0.003,holdout
motiongpt,003020,20316610,0.002611,4.6033,4.6671,4.6701,0.003,holdout
motiongpt,003171,20317608,0.001769,0.8099,2.6711,2.5858,-0.0853,holdout
motiongpt,003171,20317609,0.002903,1.4208,11.5137,11.5104,-0.0033,holdout
motiongpt,003171,20317610,0.007323,0.7282,2.119,2.91,0.7909,holdout
motiongpt,003179,20318608,0.003817,1.2714,6.2211,6.221,-0.0001,calib
motiongpt,003179,20318609,0.009089,0.6888,1.8357,1.1983,-0.6374,calib
motiongpt,003179,20318610,0.012196,0.5873,3.771,3.9638,0.1928,calib
motiongpt,003224,20319608,0.00862,0.8126,8.4819,8.4384,-0.0434,holdout
motiongpt,003224,20319609,0.0041,0.9645,4.096,4.5172,0.4211,holdout
motiongpt,003224,20319610,0.008399,0.7296,4.0174,4.1602,0.1428,holdout
motiongpt,003255,20320608,0.005601,0.7505,0.9126,0.9764,0.0638,calib
motiongpt,003255,20320609,0.007657,0.9454,1.5198,1.4981,-0.0217,calib
motiongpt,003255,20320610,0.003265,0.95,1.8072,1.7554,-0.0518,calib
motiongpt,003321,20321608,0.002257,2.7349,7.7368,7.7634,0.0266,calib
motiongpt,003321,20321609,0.002376,3.1274,7.7979,7.8213,0.0234,calib
motiongpt,003321,20321610,0.002313,3.0739,7.8566,7.8785,0.0219,calib
motiongpt,003331,20322608,0.003031,0.9954,2.8765,3.0646,0.1881,calib
motiongpt,003331,20322609,0.003776,1.135,3.197,3.3292,0.1322,calib
motiongpt,003331,20322610,0.003776,1.135,3.197,3.3292,0.1322,calib
motiongpt,003423,20323608,0.010241,0.9406,2.5804,2.8782,0.2978,holdout
motiongpt,003423,20323609,0.010241,0.9406,2.5804,2.8782,0.2978,holdout
motiongpt,003423,20323610,0.010241,0.9406,2.5804,2.8782,0.2978,holdout
motiongpt,003481,20324608,0.00781,0.9262,1.0433,1.2573,0.214,holdout
motiongpt,003481,20324609,0.006618,0.7633,13.303,12.2347,-1.0683,holdout
motiongpt,003481,20324610,0.00781,0.9262,1.0433,1.2573,0.214,holdout
motiongpt,003537,20325608,0.002913,1.1574,1.6815,1.7458,0.0643,calib
motiongpt,003537,20325609,0.005985,1.134,1.0318,1.1092,0.0774,calib
motiongpt,003537,20325610,0.002706,1.1801,2.5048,2.4827,-0.0221,calib
motiongpt,003539,20326608,0.009822,0.7031,3.4413,3.7828,0.3414,holdout
motiongpt,003539,20326609,0.009822,0.7031,3.4413,3.7828,0.3414,holdout
motiongpt,003539,20326610,0.007807,0.7223,3.1607,3.612,0.4514,holdout
motiongpt,003584,20327608,0.003863,1.4577,4.9428,4.8702,-0.0726,calib
motiongpt,003584,20327609,0.006951,0.7669,7.1215,7.098,-0.0236,calib
motiongpt,003584,20327610,0.007506,0.9909,5.7279,5.4176,-0.3103,calib
motiongpt,003638,20328608,0.00764,0.784,9.1276,8.9189,-0.2087,holdout
motiongpt,003638,20328609,0.006383,0.9628,10.3209,10.087,-0.2339,holdout
motiongpt,003638,20328610,0.005695,0.7662,2.9636,2.9696,0.006,holdout
motiongpt,003723,20329608,0.002673,1.1713,3.4354,3.4481,0.0127,calib
motiongpt,003723,20329609,0.007775,1.126,5.5811,5.5564,-0.0247,calib
motiongpt,003723,20329610,0.003544,1.4576,5.6682,5.6943,0.0261,calib
motiongpt,003771,20330608,0.003379,0.7144,4.2592,4.2512,-0.008,holdout
motiongpt,003771,20330609,0.003379,0.7144,4.2592,4.2512,-0.008,holdout
motiongpt,003771,20330610,0.003047,0.7494,4.3457,4.4005,0.0549,holdout
motiongpt,003814,20331608,0.008312,0.7546,1.1683,1.1588,-0.0095,holdout
motiongpt,003814,20331609,0.007567,0.7684,1.6131,1.9261,0.3131,holdout
motiongpt,003814,20331610,0.007567,0.7684,1.6131,1.9261,0.3131,holdout
motiongpt,003823,20332608,0.003832,1.0822,3.3831,3.3753,-0.0079,calib
motiongpt,003823,20332609,0.003599,1.1495,3.3139,3.3072,-0.0067,calib
motiongpt,003823,20332610,0.005191,0.9689,3.081,3.1748,0.0938,calib
motiongpt,003831,20333608,0.004833,0.9982,9.8406,9.8025,-0.038,holdout
motiongpt,003831,20333609,0.002011,1.4946,11.618,11.6332,0.0152,holdout
motiongpt,003831,20333610,0.004575,0.9182,3.2911,3.3557,0.0646,holdout
motiongpt,003868,20334608,0.002062,2.7623,4.0524,4.0609,0.0086,calib
motiongpt,003868,20334609,0.002908,9.6772,3.9258,3.946,0.0201,calib
motiongpt,003868,20334610,0.002129,1.9917,3.2383,3.2466,0.0082,calib
motiongpt,003942,20335608,0.004671,0.8258,3.1671,3.7446,0.5776,holdout
motiongpt,003942,20335609,0.004138,0.7086,2.5753,3.9777,1.4024,holdout
motiongpt,003942,20335610,0.003805,0.7173,2.5358,4.4948,1.959,holdout
motiongpt,003962,20336608,0.008327,0.8422,1.9032,2.6111,0.708,holdout
motiongpt,003962,20336609,0.01064,0.6579,8.9588,9.682,0.7232,holdout
motiongpt,003962,20336610,0.00565,0.8269,2.8992,3.2657,0.3665,holdout
motiongpt,004037,20337608,0.001743,1.4863,11.9541,11.8988,-0.0553,holdout
motiongpt,004037,20337609,0.004601,1.1855,5.4352,5.5447,0.1095,holdout
motiongpt,004037,20337610,0.002861,1.4221,3.7621,3.8,0.0379,holdout
motiongpt,004063,20338608,0.004943,1.2302,2.798,2.656,-0.142,holdout
motiongpt,004063,20338609,0.002519,1.128,3.4315,3.1126,-0.3188,holdout
motiongpt,004063,20338610,0.00529,1.2361,2.1595,2.0755,-0.084,holdout
motiongpt,004068,20339608,0.00449,0.6082,1.2688,2.5245,1.2558,calib
motiongpt,004068,20339609,0.003967,0.6045,1.5999,3.5469,1.947,calib
motiongpt,004068,20339610,0.003416,0.5442,1.0775,2.7003,1.6228,calib
motiongpt,004117,20340608,0.006132,1.0949,3.4201,3.4107,-0.0093,holdout
motiongpt,004117,20340609,0.006132,1.0949,3.4201,3.4107,-0.0093,holdout
motiongpt,004117,20340610,0.012898,0.5444,10.7491,9.7488,-1.0003,holdout
motiongpt,004129,20341608,0.005823,1.3783,4.2653,4.5465,0.2812,calib
motiongpt,004129,20341609,0.011414,0.667,0.9469,1.0192,0.0723,calib
motiongpt,004129,20341610,0.011414,0.667,0.9469,1.0192,0.0723,calib
motiongpt,004166,20342608,0.004283,1.1737,5.2368,5.1224,-0.1144,calib
motiongpt,004166,20342609,0.009475,0.8179,9.472,9.4418,-0.0303,calib
motiongpt,004166,20342610,0.007907,0.8315,7.2061,7.0512,-0.1548,calib
motiongpt,004268,20343608,0.004823,0.8276,3.3632,3.5664,0.2032,calib
motiongpt,004268,20343609,0.009921,0.6084,3.5684,4.5509,0.9824,calib
motiongpt,004268,20343610,0.003142,1.3841,2.9375,2.925,-0.0125,calib
motiongpt,004270,20344608,0.002626,2.104,7.7946,8.0645,0.2699,calib
motiongpt,004270,20344609,0.002536,1.2815,7.6792,8.1286,0.4493,calib
motiongpt,004270,20344610,0.002538,1.4458,7.6896,8.1286,0.4391,calib
motiongpt,004293,20345608,0.00202,1.1703,3.3304,3.2988,-0.0316,holdout
motiongpt,004293,20345609,0.005593,0.7677,4.4345,4.318,-0.1165,holdout
motiongpt,004293,20345610,0.006951,0.8313,8.3957,8.3736,-0.0221,holdout
motiongpt,004303,20346608,0.003708,1.1523,5.4914,5.6334,0.142,calib
motiongpt,004303,20346609,0.012304,1.0372,6.2869,5.949,-0.3379,calib
motiongpt,004303,20346610,0.005591,1.1709,6.4985,6.4588,-0.0397,calib
motiongpt,004320,20347608,0.004032,1.0977,4.5106,4.1715,-0.3391,holdout
motiongpt,004320,20347609,0.00705,0.8272,1.0347,1.5521,0.5174,holdout
motiongpt,004320,20347610,0.006506,0.8862,0.8751,1.358,0.4829,holdout
motiongpt,004350,20348608,0.008099,0.6281,1.7133,2.1774,0.464,holdout
motiongpt,004350,20348609,0.008965,0.7846,1.1132,1.3723,0.2591,holdout
motiongpt,004350,20348610,0.008965,0.7846,1.1132,1.3723,0.2591,holdout
motiongpt,004364,20349608,0.004112,1.615,3.2158,3.2164,0.0006,calib
motiongpt,004364,20349609,0.004549,1.89,3.7343,3.727,-0.0073,calib
motiongpt,004364,20349610,0.004856,0.8217,2.0432,2.1694,0.1262,calib
motiongpt,004438,20350608,0.007211,0.7873,5.9751,5.8397,-0.1354,holdout
motiongpt,004438,20350609,0.007211,0.7873,5.9751,5.8397,-0.1354,holdout
motiongpt,004438,20350610,0.008178,0.7902,3.2445,5.1009,1.8564,holdout
motiongpt,004504,20351608,0.007151,0.8685,1.6267,1.3378,-0.2889,calib
motiongpt,004504,20351609,0.003759,4.0114,13.4142,13.3037,-0.1105,calib
motiongpt,004504,20351610,0.007151,0.8685,1.6267,1.3378,-0.2889,calib
motiongpt,004518,20352608,0.003157,0.9137,2.411,4.1363,1.7253,holdout
motiongpt,004518,20352609,0.003396,0.827,1.9361,2.5942,0.6581,holdout
motiongpt,004518,20352610,0.003157,0.9137,2.411,4.1363,1.7253,holdout
motiongpt,004601,20353608,0.001963,0.8044,0.8966,0.7289,-0.1677,holdout
motiongpt,004601,20353609,0.001963,0.8044,0.8966,0.7289,-0.1677,holdout
motiongpt,004601,20353610,0.002798,0.787,0.867,1.3075,0.4405,holdout
motiongpt,004605,20354608,0.007558,0.7539,3.1201,3.1784,0.0583,calib
motiongpt,004605,20354609,0.007558,0.7539,3.1201,3.1784,0.0583,calib
motiongpt,004605,20354610,0.004032,0.9152,11.5626,11.5322,-0.0304,calib
motiongpt,004645,20355608,0.005581,0.8003,0.9421,1.1971,0.255,holdout
motiongpt,004645,20355609,0.005211,0.7986,0.8858,1.1213,0.2355,holdout
motiongpt,004645,20355610,0.005446,0.8605,1.0622,1.0246,-0.0376,holdout
motiongpt,004679,20356608,0.004322,1.3583,3.9673,3.9591,-0.0082,calib
motiongpt,004679,20356609,0.002204,1.3014,3.4327,3.389,-0.0436,calib
motiongpt,004679,20356610,0.004846,2.1242,8.6958,8.7855,0.0897,calib
motiongpt,004680,20357608,0.004849,0.865,2.0459,2.1431,0.0972,calib
motiongpt,004680,20357609,0.00759,0.6369,1.6875,1.5969,-0.0906,calib
motiongpt,004680,20357610,0.007082,0.6689,9.1467,9.1735,0.0267,calib
motiongpt,004702,20358608,0.006138,0.7526,1.0705,1.4152,0.3447,calib
motiongpt,004702,20358609,0.006138,0.7526,1.0705,1.4152,0.3447,calib
motiongpt,004702,20358610,0.006138,0.7526,1.0705,1.4152,0.3447,calib
motiongpt,004724,20359608,0.003989,1.0057,2.4872,2.5349,0.0477,holdout
motiongpt,004724,20359609,0.005973,1.1804,2.2967,2.2923,-0.0045,holdout
motiongpt,004724,20359610,0.003073,1.3884,3.7444,3.6553,-0.0891,holdout
motiongpt,004733,20360608,0.00404,1.1858,3.534,3.3675,-0.1665,holdout
motiongpt,004733,20360609,0.006249,1.0882,8.839,8.7479,-0.0912,holdout
motiongpt,004733,20360610,0.003762,1.1838,3.0699,2.9669,-0.103,holdout
motiongpt,004823,20361608,0.00156,1.8298,2.0603,2.339,0.2788,calib
motiongpt,004823,20361609,0.001213,1.7955,1.9984,2.2324,0.234,calib
motiongpt,004823,20361610,0.000653,2.3542,1.3039,1.2985,-0.0055,calib
motiongpt,004852,20362608,0.001558,0.9771,2.2513,2.4855,0.2343,holdout
motiongpt,004852,20362609,0.001484,0.9509,2.4433,2.4522,0.009,holdout
motiongpt,004852,20362610,0.001558,0.9771,2.2513,2.4855,0.2343,holdout
motiongpt,004854,20363608,0.008797,0.8476,2.8637,3.0137,0.1499,holdout
motiongpt,004854,20363609,0.010103,0.7001,6.5479,6.1606,-0.3873,holdout
motiongpt,004854,20363610,0.008857,1.1103,8.8038,8.8199,0.0161,holdout
motiongpt,004864,20364608,0.011305,0.8006,3.0055,3.1655,0.16,holdout
motiongpt,004864,20364609,0.011231,0.8165,2.844,2.9203,0.0762,holdout
motiongpt,004864,20364610,0.012441,0.6379,2.5716,2.6576,0.0859,holdout
motiongpt,004870,20365608,0.005239,1.4431,3.1205,3.1623,0.0418,holdout
motiongpt,004870,20365609,0.009315,0.7368,8.8734,8.4203,-0.4531,holdout
motiongpt,004870,20365610,0.003371,1.3209,7.1829,7.1243,-0.0586,holdout
motiongpt,004904,20366608,0.0059,0.8795,5.2021,5.1451,-0.0571,calib
motiongpt,004904,20366609,0.005884,0.8731,5.1755,5.1113,-0.0642,calib
motiongpt,004904,20366610,0.0059,0.8795,5.2021,5.1451,-0.0571,calib
motiongpt,004975,20367608,0.001986,1.2945,9.5299,9.5487,0.0188,holdout
motiongpt,004975,20367609,0.008119,0.7661,6.9616,6.903,-0.0587,holdout
motiongpt,004975,20367610,0.003893,0.9922,6.0125,5.9719,-0.0406,holdout
motiongpt,004983,20368608,0.005117,1.6688,1.5172,1.5553,0.0381,calib
motiongpt,004983,20368609,0.005185,1.3506,1.8695,1.8869,0.0174,calib
motiongpt,004983,20368610,0.00455,2.0031,1.9314,1.9443,0.0129,calib
motiongpt,005037,20369608,0.006563,0.7465,2.4521,1.9193,-0.5328,calib
motiongpt,005037,20369609,0.002846,1.0342,2.213,2.1921,-0.0209,calib
motiongpt,005037,20369610,0.00419,0.8408,2.0484,2.4093,0.3609,calib
motiongpt,005048,20370608,0.00766,0.8207,1.3829,1.818,0.4351,calib
motiongpt,005048,20370609,0.010766,0.6126,5.0399,4.7643,-0.2757,calib
motiongpt,005048,20370610,0.008121,0.7031,2.1672,2.0402,-0.127,calib
motiongpt,005084,20371608,0.004294,0.9344,8.9475,8.6296,-0.3179,calib
motiongpt,005084,20371609,0.005792,0.967,5.6615,5.6077,-0.0538,calib
motiongpt,005084,20371610,0.004065,0.9233,9.0257,8.8289,-0.1968,calib
motiongpt,005087,20372608,0.005141,0.9532,1.1539,1.2639,0.11,holdout
motiongpt,005087,20372609,0.005141,0.9532,1.1539,1.2639,0.11,holdout
motiongpt,005087,20372610,0.002314,0.9908,7.7355,7.7569,0.0214,holdout
motiongpt,005163,20373608,0.001035,1.3708,7.9716,7.8673,-0.1044,calib
motiongpt,005163,20373609,0.002783,0.9381,5.8984,5.9384,0.0401,calib
motiongpt,005163,20373610,0.006846,0.8378,2.944,2.4143,-0.5297,calib
motiongpt,005278,20374608,0.002181,0.976,2.1955,2.3275,0.132,holdout
motiongpt,005278,20374609,0.010482,0.6448,3.3475,4.1425,0.795,holdout
motiongpt,005278,20374610,0.004703,0.8375,2.1157,2.0879,-0.0278,holdout
motiongpt,005413,20375608,0.003095,1.3546,2.3248,2.3778,0.053,calib
motiongpt,005413,20375609,0.003428,1.6458,1.6667,1.688,0.0214,calib
motiongpt,005413,20375610,0.003095,1.3546,2.3248,2.3778,0.053,calib
motiongpt,005445,20376608,0.004941,0.717,10.763,11.0664,0.3034,holdout
motiongpt,005445,20376609,0.006816,0.8739,1.735,1.9337,0.1987,holdout
motiongpt,005445,20376610,0.00685,0.787,2.291,2.5555,0.2645,holdout
motiongpt,005504,20377608,0.008825,0.7957,5.5089,5.5777,0.0688,holdout
motiongpt,005504,20377609,0.006412,0.9112,8.7209,8.6353,-0.0856,holdout
motiongpt,005504,20377610,0.007786,0.9104,8.189,8.2393,0.0503,holdout
motiongpt,005519,20378608,0.010443,0.7117,5.8593,5.2633,-0.596,calib
motiongpt,005519,20378609,0.00568,1.5558,8.3271,8.1539,-0.1732,calib
motiongpt,005519,20378610,0.006632,0.488,3.0415,3.2093,0.1678,calib
motiongpt,005531,20379608,0.006043,0.8381,8.789,8.6591,-0.1299,holdout
motiongpt,005531,20379609,0.004517,0.8369,9.5803,9.8409,0.2606,holdout
motiongpt,005531,20379610,0.006226,0.8761,8.3318,7.7366,-0.5952,holdout
motiongpt,005537,20380608,0.001208,1.5311,2.385,1.9265,-0.4585,holdout
motiongpt,005537,20380609,0.001337,1.3801,2.9174,2.3435,-0.5738,holdout
motiongpt,005537,20380610,0.001337,1.3801,2.9174,2.3435,-0.5738,holdout
motiongpt,005589,20381608,0.003023,1.3537,5.0951,5.1548,0.0596,calib
motiongpt,005589,20381609,0.003,1.3054,3.456,3.5013,0.0452,calib
motiongpt,005589,20381610,0.003,1.3054,3.456,3.5013,0.0452,calib
motiongpt,005676,20382608,0.005108,0.97,2.4863,2.3985,-0.0878,calib
motiongpt,005676,20382609,0.004089,4.5399,7.5235,7.4693,-0.0542,calib
motiongpt,005676,20382610,0.002989,1.4212,3.5397,3.3867,-0.153,calib
motiongpt,005712,20383608,0.00732,2.7951,2.6783,3.1627,0.4844,holdout
motiongpt,005712,20383609,0.007063,2.9335,2.7682,3.2867,0.5186,holdout
motiongpt,005712,20383610,0.00732,2.7951,2.6783,3.1627,0.4844,holdout
motiongpt,005751,20384608,0.003202,3.7223,2.2801,2.4841,0.204,holdout
motiongpt,005751,20384609,0.003231,3.2161,2.0947,2.2562,0.1614,holdout
motiongpt,005751,20384610,0.003172,3.5356,2.3913,2.6293,0.238,holdout
motiongpt,005793,20385608,0.017774,4.2181,1.8715,2.3608,0.4893,calib
motiongpt,005793,20385609,0.018968,5.5298,1.5188,2.306,0.7873,calib
motiongpt,005793,20385610,0.011984,3.478,2.6174,2.3501,-0.2673,calib
motiongpt,005803,20386608,0.003518,0.9469,1.176,1.2416,0.0657,calib
motiongpt,005803,20386609,0.00349,1.0488,1.1769,1.1983,0.0215,calib
motiongpt,005803,20386610,0.00354,0.9503,1.2334,1.3238,0.0904,calib
motiongpt,005818,20387608,0.002865,1.3452,4.713,4.2108,-0.5023,calib
motiongpt,005818,20387609,0.002865,1.3452,4.713,4.2108,-0.5023,calib
motiongpt,005818,20387610,0.002523,1.1272,5.462,5.6438,0.1818,calib
motiongpt,005932,20388608,0.003235,1.1297,4.9094,4.8924,-0.017,calib
motiongpt,005932,20388609,0.004049,1.1399,6.8993,6.8811,-0.0182,calib
motiongpt,005932,20388610,0.002654,1.0067,7.4613,7.5258,0.0645,calib
motiongpt,005933,20389608,0.004233,1.1796,3.7845,3.8618,0.0774,holdout
motiongpt,005933,20389609,0.004233,1.1796,3.7845,3.8618,0.0774,holdout
motiongpt,005933,20389610,0.004233,1.1796,3.7845,3.8618,0.0774,holdout
motiongpt,006014,20390608,0.004947,1.0077,10.073,10.0336,-0.0394,calib
motiongpt,006014,20390609,0.012912,0.6329,1.522,0.9067,-0.6152,calib
motiongpt,006014,20390610,0.004943,1.2041,12.3016,12.2456,-0.056,calib
motiongpt,006033,20391608,0.000857,1.1153,3.4647,3.3834,-0.0813,calib
motiongpt,006033,20391609,0.004489,1.0477,3.6166,3.518,-0.0986,calib
motiongpt,006033,20391610,0.001374,2.3079,3.3196,3.3633,0.0437,calib
motiongpt,006089,20392608,0.001718,0.9456,5.5691,5.4552,-0.1139,holdout
motiongpt,006089,20392609,0.002831,1.3613,2.4137,2.4206,0.0069,holdout
motiongpt,006089,20392610,0.005311,0.9695,9.346,9.3885,0.0425,holdout
motiongpt,006106,20393608,0.0045,0.5789,2.6964,4.6706,1.9742,holdout
motiongpt,006106,20393609,0.0045,0.5789,2.6964,4.6706,1.9742,holdout
motiongpt,006106,20393610,0.004557,0.8228,2.0402,2.4962,0.456,holdout
motiongpt,006132,20394608,0.003626,2.7736,3.7674,3.7661,-0.0013,calib
motiongpt,006132,20394609,0.003611,2.7166,3.857,3.8486,-0.0084,calib
motiongpt,006132,20394610,0.003611,2.7166,3.857,3.8486,-0.0084,calib
motiongpt,006145,20395608,0.001868,0.8219,3.0066,2.9736,-0.033,calib
motiongpt,006145,20395609,0.00222,1.1038,2.7413,3.001,0.2597,calib
motiongpt,006145,20395610,0.003177,0.8713,3.7324,3.7157,-0.0167,calib
motiongpt,006185,20396608,0.011539,0.7862,1.2872,1.8124,0.5252,holdout
motiongpt,006185,20396609,0.013173,0.7282,1.37,1.9079,0.5378,holdout
motiongpt,006185,20396610,0.006128,0.8378,1.4844,1.7373,0.2529,holdout
motiongpt,006236,20397608,0.007925,0.8577,8.6636,8.7573,0.0937,holdout
motiongpt,006236,20397609,0.008078,0.9669,1.1752,1.0881,-0.0871,holdout
motiongpt,006236,20397610,0.010198,0.7583,0.9903,0.8409,-0.1494,holdout
motiongpt,006281,20398608,0.008162,0.7125,4.8166,5.1278,0.3111,calib
motiongpt,006281,20398609,0.004039,0.8923,10.6749,10.7401,0.0652,calib
motiongpt,006281,20398610,0.008691,1.4211,4.7319,4.5348,-0.1971,calib
motiongpt,006371,20399608,0.004792,0.9285,4.0491,4.007,-0.0421,holdout
motiongpt,006371,20399609,0.00293,1.1624,5.3412,5.2667,-0.0745,holdout
motiongpt,006371,20399610,0.004792,0.9285,4.0491,4.007,-0.0421,holdout
motiongpt,006383,20400608,0.002582,0.901,6.7658,6.9387,0.1728,calib
motiongpt,006383,20400609,0.002582,0.901,6.7658,6.9387,0.1728,calib
motiongpt,006383,20400610,0.002582,0.901,6.7658,6.9387,0.1728,calib
motiongpt,006420,20401608,0.007753,1.0174,8.384,8.1476,-0.2364,calib
motiongpt,006420,20401609,0.014636,1.0821,5.2391,5.2511,0.012,calib
motiongpt,006420,20401610,0.008723,0.7897,5.3763,4.5285,-0.8478,calib
motiongpt,006426,20402608,0.016568,0.5857,6.4717,6.0783,-0.3934,calib
motiongpt,006426,20402609,0.011692,0.7848,6.1843,7.5416,1.3573,calib
motiongpt,006426,20402610,0.009449,0.6971,9.0843,8.8583,-0.226,calib
motiongpt,006442,20403608,0.003215,1.7106,3.4637,3.4951,0.0315,holdout
motiongpt,006442,20403609,0.002892,1.3279,4.5346,4.4663,-0.0683,holdout
motiongpt,006442,20403610,0.002771,1.4565,4.6427,4.6242,-0.0185,holdout
motiongpt,006477,20404608,0.008204,0.7136,2.0718,1.5208,-0.551,holdout
motiongpt,006477,20404609,0.008204,0.7136,2.0718,1.5208,-0.551,holdout
motiongpt,006477,20404610,0.008204,0.7136,2.0718,1.5208,-0.551,holdout
motiongpt,006521,20405608,0.003865,1.3314,3.1655,3.3858,0.2204,calib
motiongpt,006521,20405609,0.003548,1.5964,2.0457,2.1002,0.0545,calib
motiongpt,006521,20405610,0.005042,1.1157,4.0179,3.9498,-0.0681,calib
motiongpt,006568,20406608,0.002393,1.5439,3.764,3.7558,-0.0082,holdout
motiongpt,006568,20406609,0.002402,1.489,3.7509,3.7428,-0.0081,holdout
motiongpt,006568,20406610,0.002402,1.489,3.7509,3.7428,-0.0081,holdout
motiongpt,006620,20407608,0.009372,0.7585,3.5719,3.5525,-0.0194,holdout
motiongpt,006620,20407609,0.008425,0.7861,3.4552,3.5037,0.0485,holdout
motiongpt,006620,20407610,0.009174,0.7585,3.5707,3.5516,-0.0191,holdout
motiongpt,006631,20408608,0.002304,0.9077,1.8486,1.8597,0.0111,holdout
motiongpt,006631,20408609,0.004053,1.5876,3.8132,3.2646,-0.5486,holdout
motiongpt,006631,20408610,0.004053,1.5876,3.8132,3.2646,-0.5486,holdout
motiongpt,006652,20409608,0.006856,1.5123,4.5945,4.5264,-0.068,holdout
motiongpt,006652,20409609,0.006818,1.5519,4.2158,4.1354,-0.0804,holdout
motiongpt,006652,20409610,0.006818,1.5519,4.2158,4.1354,-0.0804,holdout
motiongpt,006701,20410608,0.006094,0.8245,6.7469,6.6755,-0.0714,calib
motiongpt,006701,20410609,0.00696,0.7433,1.159,2.0103,0.8513,calib
motiongpt,006701,20410610,0.009164,0.7023,1.0511,2.24,1.1889,calib
motiongpt,006806,20411608,0.005912,0.7923,1.3878,1.8406,0.4528,calib
motiongpt,006806,20411609,0.006247,0.8689,1.9714,2.3253,0.3539,calib
motiongpt,006806,20411610,0.004571,0.92,2.4277,2.8107,0.383,calib
motiongpt,006814,20412608,0.002213,1.0966,1.4008,1.5912,0.1904,calib
motiongpt,006814,20412609,0.003076,1.2501,1.6678,1.8722,0.2045,calib
motiongpt,006814,20412610,0.002213,1.0966,1.4008,1.5912,0.1904,calib
motiongpt,006839,20413608,0.005346,0.8566,1.434,1.3036,-0.1305,calib
motiongpt,006839,20413609,0.005346,0.8566,1.434,1.3036,-0.1305,calib
motiongpt,006839,20413610,0.005346,0.8566,1.434,1.3036,-0.1305,calib
motiongpt,006852,20414608,0.011822,1.3292,4.7168,5.4876,0.7707,calib
motiongpt,006852,20414609,0.005881,0.874,7.4683,7.396,-0.0723,calib
motiongpt,006852,20414610,0.011551,0.8188,3.7821,3.8897,0.1076,calib
motiongpt,006979,20415608,0.002323,0.9656,8.7497,8.7943,0.0446,calib
